,model_name,feature,coefficient
5,logistic_regression,stock of vehicles,0.0
6,logistic_regression,thousand hours worked,2.7402043831835314
7,logistic_regression,students tertiary ed,3.429557394608991
8,logistic_regression,health personnel,-1.4383745157266847
9,logistic_regression,students enrolled,-1.3330294026823408
10,logistic_regression,utilised agricultural area,-0.16484854995916084
11,logistic_regression,hospital beds,-0.7669918899094393
12,logistic_regression,education and training,-2.1108332185655785
13,logistic_regression,crude death rate,-5.092891750094874
14,logistic_regression,longterm care beds,-2.0303523229896743
15,logistic_regression,regional GWA,1.15998436040679
16,logistic_regression,pop density,0.7364832091057691
17,logistic_regression,unemployment rate,0.0
18,logistic_regression,pct leavers from education,-0.4055867989725983
19,logistic_regression,NEET rate,-2.64007280346356
20,logistic_regression,compensation of employees,-17.44241673191223
21,logistic_regression,life expectancy,1.3548974698594176
0,logistic_regression,air passengers,-1.0979641857541085
1,logistic_regression,GDP,16.18505237109942
2,logistic_regression,farm labour force,0.9072834579027397
3,logistic_regression,deaths,1.3507986866092898
4,logistic_regression,hosp discharges resp diseases,-0.7322232524674962
5,logistic_regression,stock of vehicles,1.1557546681866273
6,logistic_regression,thousand hours worked,2.020851564514005
7,logistic_regression,students tertiary ed,2.563578463000168
8,logistic_regression,health personnel,-1.7632734470863125
9,logistic_regression,students enrolled,-0.667600983570918
10,logistic_regression,utilised agricultural area,-0.43521721640222705
11,logistic_regression,hospital beds,0.0
12,logistic_regression,education and training,-1.319955639618525
13,logistic_regression,crude death rate,-2.899273803201386
14,logistic_regression,longterm care beds,0.0
15,logistic_regression,regional GWA,0.7664325717659957
16,logistic_regression,pop density,0.2552045752658365
17,logistic_regression,unemployment rate,0.5869182446348183
18,logistic_regression,pct leavers from education,-0.045536820566559534
19,logistic_regression,NEET rate,-2.8004609983313244
20,logistic_regression,compensation of employees,-17.908996728056703
21,logistic_regression,life expectancy,0.7509721148380575
